Campaign ID,Date,Campaign name,Campaign status,Reach,Frequency,Impressions,Gross Pin clicks,CPM,CPC,CTR,Result,Cost per result,Conversions,Spend in account currency,CPL Last Click
C626744699675,2021-10-12,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20102,1.0393757182956926,20894,32,7.322676366420982,4.78125,0.0015315401550684408,[20894],[7.322676366420982],22,153.00,Infinity
C626744699675,2021-10-13,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20329,1.0281680658862595,20902,36,7.321625113652678,4.25,0.001722323222658119,[20902],[7.321625113652678],17,153.00,Infinity
C626744699675,2021-10-14,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20461,1.0274891803601363,21024,28,7.282246549262255,6.12,0.001189117199391172,[21024],[7.282246549262255],0,153.00,Infinity
C626744699675,2021-10-15,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,19843,1.0512713288788582,20861,26,7.321089361089793,5.870387346153846,0.0012463448540338431,[20861],[7.321089361089793],15,152.63,Infinity
C626744699675,2021-10-16,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20335,1.0360999059235676,21070,32,7.243638858553726,4.7674461875,0.0015187470336971997,[21070],[7.243638858553726],7,152.56,Infinity
C626744699675,2021-10-17,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20277,1.0458812594150921,21208,28,7.1984825,5.450279607142857,0.0013202565069784986,[21208],[7.1984825],9,152.61,Infinity
C626744699675,2021-10-18,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20475,1.0406922779719991,21309,19,7.189173949816746,8.052631578947368,8.916420291895443E-4,[21309],[7.189173949816746],16,153.00,Infinity
C626744699675,2021-10-19,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20252,1.0459823857695123,21184,31,7.2422607213859695,4.78125,0.0015105740181268882,[21184],[7.2422607213859695],14,153.00,Infinity
C626744699675,2021-10-20,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,20929,1.0326761374533846,21613,31,7.1014156416802034,4.935483870967742,0.001434321935871929,[21613],[7.1014156416802034],18,153.00,76.5
C626744699675,2021-10-21,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,16968,1.1170598321202734,18955,31,8.095666437377638,4.935483870967742,0.0016354523872329201,[18955],[8.095666437377638],14,153.00,153.0
C626744699675,2021-10-22,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,13603,1.0259501580533705,13956,22,7.202995750504177,4.545745136363637,0.0015763829177414732,[13956],[7.202995750504177],13,100.01,Infinity
C626744699675,2021-10-23,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,9005,1.0715158245419212,9649,23,7.552282032554258,3.0158779583333333,0.0024873043838739765,[9649],[7.552282032554258],7,72.38,Infinity
C626744699675,2021-10-24,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,31,1.032258064516129,32,0,0,0,0,[32],[0.0],0,0,
C626744699675,2021-10-25,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,63,1.3015873015873016,82,0,0,0,0,[82],[0.0],0,0,
C626744699675,2021-10-26,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,46,1.3043478260869565,60,0,0,0,0.016666666666666666,[60],[0.0],0,0,
C626744699675,2021-10-27,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,65,2.0,130,0,0,0,0.015384615384615385,[130],[0.0],0,0,
C626744699675,2021-10-28,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,57,1.736842105263158,99,0,0,0,0.050505050505050504,[99],[0.0],0,0,
C626744699675,2021-10-29,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,49,1.7959183673469388,88,0,0,0,0,[88],[0.0],0,0,
C626744699675,2021-10-30,2021_brand_topo_mkt-places-delivery_aon_leva-junto-uma-viagem_rec_cpm_principale,PAUSED,37,1.3513513513513513,50,0,0,0,0,[50],[0.0],0,0,
C626744700063,2021-10-01,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,17045,1.1482882777055679,19573,30,7.816890614622183,5.1,0.0015327236499259184,[19573],[7.816890614622183],17,153.00,Infinity
C626744700063,2021-10-02,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19194,1.0469020974293852,20095,32,7.598975068424982,4.771918875,0.0015924359293356556,[20095],[7.598975068424982],10,152.70,Infinity
C626744700063,2021-10-03,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20847,1.0181999270258297,21227,32,7.17880206370147,4.914932096774193,0.0014604042021953173,[21227],[7.17880206370147],7,152.36,Infinity
C626744700063,2021-10-04,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21036,1.0208779355662636,21476,33,7.127882599580713,4.78125,0.001490035388340473,[21476],[7.127882599580713],9,153.00,Infinity
C626744700063,2021-10-05,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20912,1.0155156017393394,21237,42,7.20814095920098,3.642857142857143,0.00197768046334228,[21237],[7.20814095920098],10,153.00,Infinity
C626744700063,2021-10-06,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21086,1.0165051089433161,21435,24,7.139524031731218,6.375,0.001119664100769769,[21435],[7.139524031731218],8,153.00,Infinity
C626744700063,2021-10-07,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20682,1.0272113165966155,21245,25,7.204068179677936,6.12,0.0011767474699929394,[21245],[7.204068179677936],21,153.00,Infinity
C626744700063,2021-10-08,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20839,1.0201198213965745,21259,22,7.197629016324034,7.285714285714286,9.878169245966415E-4,[21259],[7.197629016324034],18,153.00,Infinity
C626744700063,2021-10-09,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20725,1.0287297587612418,21321,27,7.177033492822965,5.884615384615385,0.0012194549974203837,[21321],[7.177033492822965],7,153.00,Infinity
C626744700063,2021-10-10,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20609,1.0334393003634184,21299,37,7.182743540355163,4.246996638888889,0.0016902201981313677,[21299],[7.182743540355163],12,152.89,Infinity
C626744700063,2021-10-11,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20931,1.0346919625895945,21658,39,7.066974595842956,3.923076923076923,0.001800720288115246,[21658],[7.066974595842956],8,153.00,Infinity
C626744700063,2021-10-12,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20998,1.033601794090719,21704,38,7.053941908713693,4.026315789473684,0.0017508293402137855,[21704],[7.053941908713693],7,153.00,Infinity
C626744700063,2021-10-13,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20969,1.0285952760408468,21569,49,7.098450403637377,3.122448979591837,0.002271778942000093,[21569],[7.098450403637377],13,153.00,Infinity
C626744700063,2021-10-14,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21081,1.0292724742623756,21699,28,7.054917692626919,5.464285714285714,0.0012903820452555418,[21699],[7.054917692626919],10,153.00,Infinity
C626744700063,2021-10-15,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20740,1.0349860646967184,21466,36,7.111878326110257,4.488641088235294,0.001583900121121774,[21466],[7.111878326110257],9,152.61,Infinity
C626744700063,2021-10-16,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,20793,1.0402174304057217,21630,35,7.0576502034776185,4.360417942857143,0.0016181229773462784,[21630],[7.0576502034776185],16,152.61,Infinity
C626744700063,2021-10-17,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21074,1.0361645671809119,21837,48,6.990037437565871,3.1779913958333337,0.002198104135183404,[21837],[6.990037437565871],16,152.54,Infinity
C626744700063,2021-10-18,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21188,1.032743248210169,21882,33,6.997804610318331,4.636363636363637,0.001508088840142583,[21882],[6.997804610318331],25,153.00,Infinity
C626744700063,2021-10-19,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21662,1.0209971132253104,22117,31,6.934687032588497,5.1,0.0013564226613012615,[22117],[6.934687032588497],7,153.00,Infinity
C626744700063,2021-10-20,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,21339,1.021146383218611,21791,40,7.044198895027624,3.825,0.001835620210178514,[21791],[7.044198895027624],26,153.00,153.0
C626744700063,2021-10-21,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,17311,1.092926450428897,18920,34,8.112407211028632,4.5,0.0017970401691331924,[18920],[8.112407211028632],10,153.00,Infinity
C626744700063,2021-10-22,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,13746,1.0218245307725884,14046,22,7.135212272565108,4.545454545454546,0.0015662822155773886,[14046],[7.135212272565108],19,100.00,Infinity
C626744700063,2021-10-23,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,15071,1.0631013204166944,16022,23,6.255082254331644,4.3478260869565215,0.0014355261515416303,[16022],[6.255082254331644],15,100.00,Infinity
C626744700063,2021-10-24,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,38,1.1578947368421053,44,0,8.0568,0,0,[44],[8.0568],0,0.04,Infinity
C626744700063,2021-10-25,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19,1.2105263157894737,23,0,0,0,0,[23],[0.0],0,0,
C626744700063,2021-10-26,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,18,1.0555555555555556,19,0,0,0,0,[19],[0.0],0,0,
C626744700063,2021-10-27,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19,1.4210526315789473,27,0,0,0,0,[27],[0.0],0,0,
C626744700063,2021-10-28,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19,1.1578947368421053,22,0,0,0,0,[22],[0.0],0,0,
C626744700063,2021-10-29,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19,1.1578947368421053,22,0,0,0,0,[22],[0.0],0,0,
C626744700063,2021-10-30,2021_brand_topo_mkt-places-delivery_aon_primavera_rec_cpm_principale,PAUSED,19,1.1578947368421053,22,0,0,0,0,[22],[0.0],0,0,
C626744700135,2021-10-01,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,18234,1.150562563972311,20980,28,7.435653002859866,5.777777777777778,0.0012869399428026692,[20980],[7.435653002859866],11,156.00,Infinity
C626744700135,2021-10-02,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,19609,1.0624193597401828,20833,50,7.472959487351798,3.2434201041666664,0.0023040368645898335,[20833],[7.472959487351798],30,155.68,155.684165
C626744700135,2021-10-03,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21200,1.025739184868057,21746,33,7.142122919157547,4.706442575757576,0.0015175204635335235,[21746],[7.142122919157547],11,155.31,Infinity
C626744700135,2021-10-04,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21616,1.0206703883290436,22063,31,7.070661288129448,5.032258064516129,0.0014050673072564927,[22063],[7.070661288129448],20,156.00,Infinity
C626744700135,2021-10-05,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21017,1.0341698863299131,21736,45,7.177033492822966,3.5454545454545454,0.0020242914979757085,[21736],[7.177033492822966],14,156.00,Infinity
C626744700135,2021-10-06,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21256,1.0201929274214472,21686,38,7.19358111223831,4.105263157894736,0.0017522825786221526,[21686],[7.19358111223831],12,156.00,Infinity
C626744700135,2021-10-07,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21527,1.0459447711326582,22517,26,6.928406466512702,6.24,0.0011102722387529422,[22517],[6.928406466512702],15,156.00,Infinity
C626744700135,2021-10-08,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21476,1.0295521249434052,22111,34,7.060420909708079,4.588235294117648,0.001537696169327484,[22111],[7.060420909708079],24,156.00,Infinity
C626744700135,2021-10-09,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21329,1.0344402615805013,22064,42,7.070340826686004,3.8048780487804876,0.0018582306018854243,[22064],[7.070340826686004],6,156.00,Infinity
C626744700135,2021-10-10,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21077,1.035303242939137,21822,46,7.144214187517185,3.4644676000000003,0.0020621391256530107,[21822],[7.144214187517185],7,155.90,Infinity
C626744700135,2021-10-11,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21009,1.0509644930817934,22080,37,7.065217391304349,4.216216216216216,0.0016757246376811594,[22080],[7.065217391304349],5,156.00,Infinity
C626744700135,2021-10-12,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,21461,1.0398318787965104,22316,50,6.990500089621796,3.183673469387755,0.00219573400250941,[22316],[6.990500089621796],1,156.00,Infinity
C626744700135,2021-10-13,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,20919,1.0456449569187982,21874,27,7.1317545944957494,5.777777777777778,0.0012343421413550334,[21874],[7.1317545944957494],25,156.00,Infinity
C626744700135,2021-10-14,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,11000,1.0432727272727274,11476,16,7.238765490196079,5.191552125,0.0013942140118508191,[11476],[7.238765490196079],3,83.06,Infinity
C626744700135,2021-10-15,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,1,1.0,1,0,6.542,0,0,[1],[6.542],0,0.01,Infinity
C626744700135,2021-10-18,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,2,1.5,3,0,0,0,0,[3],[0.0],0,0,
C626744700135,2021-10-19,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,1,2.0,2,0,0,0,0,[2],[0.0],0,0,
C626744700135,2021-10-20,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,2,1.5,3,0,0,0,0,[3],[0.0],0,0,
C626744700135,2021-10-23,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,42,1.0,42,0,7.074157894736842,0,0,[42],[7.074157894736842],0,0.27,Infinity
C626744700135,2021-10-24,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,3,2.0,6,0,0,0,0,[6],[0.0],0,0,
C626744700135,2021-10-25,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,3,4.333333333333333,13,0,0,0,0.15384615384615385,[13],[0.0],8,0,0.0
C626744700135,2021-10-26,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,3,3.0,9,0,0,0,0,[9],[0.0],1,0,
C626744700135,2021-10-27,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,1,3.0,3,0,0,0,0,[3],[0.0],0,0,
C626744700135,2021-10-28,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,8,3.5,28,0,0,0,0,[28],[0.0],0,0,
C626744700135,2021-10-29,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,13,1.3846153846153846,18,0,0,0,0,[18],[0.0],0,0,
C626744700135,2021-10-30,2021_brand_topo_mkt-places-delivery_aon_dia-das-crianças_rec_cpm_principale,PAUSED,12,2.4166666666666665,29,0,0,0,0,[29],[0.0],0,0,
C626744727760,2021-10-06,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,203,1.3645320197044335,277,2,7.226754512635378,1.0009055,0.007220216606498195,[0],[1.0009055],0,2.00,Infinity
C626744727760,2021-10-07,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,3887,2.966040648314896,11529,38,18.21493624772313,5.675675675675675,0.0032092982912655045,[18],[5.675675675675675],18,210.00,210.0
C626744727760,2021-10-08,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,5176,2.437210200927357,12615,80,16.69714558320744,2.6582278481012658,0.006262386048355132,[24],[2.6582278481012658],24,210.00,70.0
C626744727760,2021-10-09,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,5305,2.321206409048068,12314,91,17.084282460136674,2.3076923076923075,0.007389962644144875,[35],[2.3076923076923075],35,210.00,Infinity
C626744727760,2021-10-10,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,5303,2.296435979634169,12178,75,17.29818780889621,2.8,0.006158646740022992,[29],[2.8],29,210.00,Infinity
C626744727760,2021-10-11,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,5926,2.187985150185623,12966,86,16.214964095436645,2.5,0.006478482184173994,[40],[2.5],40,210.00,70.0
C626744727760,2021-10-12,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6339,2.12856917494873,13493,87,15.997562276224574,2.5,0.006225450233454384,[36],[2.5],36,210.00,70.0
C626744727760,2021-10-13,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6132,2.0430528375733856,12528,105,16.797312430011196,2.121212121212121,0.007902298850574713,[22],[2.121212121212121],22,210.00,105.0
C626744727760,2021-10-14,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6213,2.0300981812328986,12613,123,16.658733936220848,1.7948717948717947,0.009276143661301832,[36],[1.7948717948717947],36,210.00,35.0
C626744727760,2021-10-15,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6876,1.954043048283886,13436,146,15.620287330653566,1.498878142857143,0.010419767788032152,[55],[1.498878142857143],55,209.84,69.94764666666667
C626744727760,2021-10-16,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6297,2.0632047006511036,12992,127,16.140252968388587,1.7019437479674797,0.009467364532019705,[30],[1.7019437479674797],30,209.34,104.6695405
C626744727760,2021-10-17,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6601,2.039236479321315,13461,115,15.607265754036156,1.997878657142857,0.0078003120124804995,[37],[1.997878657142857],37,209.78,69.925753
C626744727760,2021-10-18,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,6861,2.0380411018801925,13983,113,15.042979942693409,2.0,0.007509118214975327,[40],[2.0],40,210.00,70.0
C626744727760,2021-10-19,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,8509,1.7844635092255259,15184,137,13.847675568743819,1.6153846153846154,0.008561643835616438,[58],[1.6153846153846154],58,210.00,52.5
C626744727760,2021-10-20,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,29833,1.2251855751219862,36552,379,8.63060989643268,0.8490566037735849,0.010149923396804553,[179],[0.8490566037735849],179,315.00,14.318181818181818
C626744727760,2021-10-21,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,33162,1.1911199703976771,39501,380,7.995938570884629,0.8583106267029973,0.009290904027746133,[209],[0.8583106267029973],209,315.00,12.6
C626744727760,2021-10-22,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,15697,1.2055169777664523,18923,182,9.364018641457326,1.0075148971428571,0.009248005073191354,[92],[1.0075148971428571],92,176.32,13.56270053846154
C626744727760,2021-10-23,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,35166,1.5336316308308933,53933,631,11.135857461024498,0.9819967266775778,0.011328871006619324,[165],[0.9819967266775778],165,600.00,13.333333333333334
C626744727760,2021-10-24,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,47951,1.4383146832926739,68970,733,11.620644074197813,1.1157601115760112,0.010395824271422358,[226],[1.1157601115760112],226,800.00,26.666666666666668
C626744727760,2021-10-25,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,25969,1.2294379738325094,31928,324,7.863325166687634,0.7987932492012779,0.009803307441743923,[83],[0.7987932492012779],83,250.02,13.159067736842106
C626744727760,2021-10-26,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,34315,1.1983077497725851,41120,446,6.0993461500927095,0.5841121495327103,0.010408560311284046,[162],[0.5841121495327103],162,250.00,17.857142857142858
C626744727760,2021-10-27,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,36470,1.2293107027651313,44834,452,5.5803523805262225,0.561755472972973,0.009903198465450328,[179],[0.561755472972973],179,249.42,11.877115714285715
C626744727760,2021-10-28,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,33795,1.2609408741069361,42614,400,5.886646730556406,0.639386189258312,0.009175388370019242,[214],[0.639386189258312],214,250.00,12.5
C626744727760,2021-10-29,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,33539,1.233118302720929,41358,415,6.067224851352991,0.6142506142506143,0.009840901397553073,[180],[0.6142506142506143],180,250.00,25.0
C626744727760,2021-10-30,2021_perf_fundo_mkt-places-delivery_aon_leva-junto-uma-viagem_conv_lead_principale,PAUSED,27663,1.2004524414126574,33209,306,6.045785630081915,0.6536363594771242,0.009214369598602789,[145],[0.6536363594771242],145,200.01,18.18297509090909
C626744727861,2021-10-06,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,65,1.1692307692307693,76,1,9.670631578947368,0.734968,0.013157894736842105,[0],[0.734968],0,0.73,Infinity
C626744727861,2021-10-07,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,3993,2.723015276734285,10873,79,19.31389680860848,2.727272727272727,0.0070817621631564425,[24],[2.727272727272727],24,210.00,210.0
C626744727861,2021-10-08,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,4968,2.231280193236715,11085,87,18.946228798267775,2.4705882352941178,0.007668019846639603,[23],[2.4705882352941178],23,210.00,210.0
C626744727861,2021-10-09,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6385,1.9754111198120594,12613,125,17.793594306049823,1.640625,0.010148259732022517,[16],[1.640625],16,210.00,210.0
C626744727861,2021-10-10,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6276,2.0288400254939454,12733,118,17.459261722647156,1.7355371900826446,0.009502866567187622,[16],[1.7355371900826446],16,210.00,70.0
C626744727861,2021-10-11,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6342,1.9818669189530116,12569,139,16.729068748506332,1.5671641791044777,0.010661150449518658,[98],[1.5671641791044777],98,210.00,Infinity
C626744727861,2021-10-12,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6536,1.9582313341493267,12799,142,16.41779376123837,1.5217391304347827,0.010782092350964919,[23],[1.5217391304347827],23,210.00,105.0
C626744727861,2021-10-13,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6514,1.933220755296285,12593,147,16.691836896908036,1.4583333333333333,0.011434924164218216,[27],[1.4583333333333333],27,210.00,210.0
C626744727861,2021-10-14,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6530,1.9966309341500765,13038,172,16.471880147462546,1.2352941176470589,0.013038809633379353,[23],[1.2352941176470589],23,210.00,52.5
C626744727861,2021-10-15,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6974,2.0043016919988528,13978,182,15.042701118119266,1.206182563218391,0.012448132780082987,[15],[1.206182563218391],15,209.88,209.875766
C626744727861,2021-10-16,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6565,2.118050266565118,13905,184,15.068787725995824,1.1752807865168537,0.012801150665228335,[51],[1.1752807865168537],51,209.20,69.73332666666667
C626744727861,2021-10-17,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6675,2.1108614232209737,14090,191,14.919011082693947,1.1538461538461537,0.012916962384669979,[31],[1.1538461538461537],31,210.00,70.0
C626744727861,2021-10-18,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,6850,2.094744525547445,14349,212,14.721345951629862,1.05,0.013938253536831835,[33],[1.05],33,210.00,52.5
C626744727861,2021-10-19,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,9089,1.715260204642975,15590,178,13.519603424966201,1.206896551724138,0.011161000641436818,[47],[1.206896551724138],47,210.00,52.5
C626744727861,2021-10-20,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,33758,1.3688827873221194,46211,579,6.836085852557564,0.5555555555555555,0.012269805890372422,[117],[0.5555555555555555],117,315.00,28.636363636363637
C626744727861,2021-10-21,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,33939,1.3556140926149836,46009,662,6.863343210737319,0.4921875,0.013910321893542568,[100],[0.4921875],100,315.00,17.5
C626744727861,2021-10-22,2021_perf_fundo_mkt-places-delivery_aon_primavera_conv_lead_principale,PAUSED,19282,1.2746999619431763,24580,350,7.255414205056869,0.5293636835820896,0.013628966639544346,[71],[0.5293636835820896],71,177.34,13.641294923076924
